"virality","loudness","acousticness","danceability","duration_ms","speechiness","instrumentalness","key"
"No",0.331780097674627,0.975608804246019,0.661290322580645,0.0520333523275692,0.0694034928555228,0.916932907348243,0.636363636363636
"No",0.774810699404095,0.00236960466749922,0.362282878411911,0.0718470537614402,0.324109775459288,0.00034185303514377,0.181818181818182
"No",0.510909987006586,0.744908744406286,0.638957816377171,0.151550743682478,0.165343615332275,5.11182108626198e-05,0.727272727272727
"No",0.935615394954971,0.111753954625872,0.6712158808933,0.315598143991813,0.100703107280562,0,0.363636363636364
"No",0.49823020744657,0.114802854095119,0.486352357320099,0.340784500703562,0.00317532320254026,0.192758253461129,0.636363636363636
"No",0.852367937631614,0.0221163102299927,0.926799007444169,0.360288867439616,0.443184395554548,0,0.0909090909090909
"No",0.963797661185537,0.00555062311374753,0.656327543424318,0.234259399239455,0.222045815377637,0,0.181818181818182
"Yes",0.726959093149335,0.632099464044125,0.724565756823821,0.191699131304439,0.258335223406668,0.000428115015974441,0.363636363636364
"No",0.794928088175993,0.224563234988032,0.815136476426799,0.13590259445756,0.270809707416648,0,0.0909090909090909
"No",0.791746942067297,0.0206934904776772,0.708436724565757,0.217715807468223,0.296892719437514,0,0.636363636363636
"No",0.796720283166808,0.347535513581018,0.656327543424318,0.179695549534254,0.0567022000453618,0,0.454545454545455
"No",0.873112594650298,0.863815823706941,0.560794044665012,0.247858496819435,0.0216602404173282,0,0.818181818181818
"No",0.830189524620279,0.0184576308668956,0.413151364764268,0.479882778430301,0.015990020412792,1.49094781682641e-06,1
"Yes",0.803754648505757,0.0143924315745655,0.928039702233251,0.0822597713714226,0.107507371286006,5.04792332268371e-05,0.181818181818182
"No",0.643577221201667,0.00510345119159122,0.942928039702233,0.188726727215639,0.354728963483783,0,0.363636363636364
"No",0.846229669788073,0.0926475179519201,0.774193548387097,0.424032747613122,0.0215468360172375,0,0.545454545454545
"Yes",0.881311886733277,0.179846042772401,0.875930521091811,0.279038504029491,0.07053753685643,6.84771033013844e-05,0.636363636363636
"No",0.527667010170707,0.237775132688105,0.715880893300248,0.355839564605598,0.0339079156271263,0.119275825346113,0.454545454545455
"No",0.443165016353779,0.663604758559684,0.538461538461538,0.393862148364364,0.0315264232252211,0,0.363636363636364
"No",0.715130606209956,0.306883520657717,0.699751861042184,0.866269725901548,0.183488319346791,0,1
"No",0.848425108651821,0.295704222603809,0.692307692307692,0.392308497400891,0.123383987298707,0,0
"No",0.865182131815942,0.121916952856697,0.839950372208437,0.464160202811922,0.0607847584486278,1.48029818956337e-06,0.363636363636364
"No",0.56507908060397,0.0707970717556458,0.485111662531017,0.308560198160273,0.0893626672714901,6.78381256656017e-05,0.0909090909090909
"No",0.539764326358708,0.0140875416276408,0.873449131513648,0.176460327243549,0.723293263778635,4.37699680511182e-06,0.727272727272727
"No",0.760473139477575,0.608724568113227,0.854838709677419,0.482034166366248,0.0125878884100703,0.000145899893503727,0
"No",0.746942067296922,0.215416536580289,0.769230769230769,0.380974753171844,0.035268768428215,0.0141640042598509,0.454545454545455
"Yes",0.815941574443299,0.527420582266625,0.59181141439206,0.271637729529835,0.073032433658426,0.000616613418530351,0.545454545454545
"No",0.714100094090237,0.808935633260485,0.0967741935483871,0.554278936167738,0.0235881152188705,4.85623003194888e-06,0.0909090909090909
"No",0.692235315202294,0.0453895761785826,0.0905707196029776,0.373483271505158,0.0120208664096167,0.00092332268370607,0.454545454545455
"No",0.607240467762893,0.0138842816630243,0.740694789081886,0.371994743635962,0.0206396008165117,0.00118210862619808,0
"No",0.662619292979076,0.544697679259028,0.316377171215881,0.24996801990906,0.0107734180086187,2.70500532481363e-05,0.454545454545455
"No",0.462520722254581,0.22354693516495,0.627791563275434,0.402960774964822,0.0392379224313903,0,0.727272727272727
"Yes",0.69290738832385,0.653441760328858,0.719602977667494,0.217094812247793,0.0125878884100703,0,0.181818181818182
"No",0.620189076571531,0.880076620876262,0.359801488833747,0.397843960414462,0.117713767294171,0,0.0909090909090909
"Yes",0.803351404632824,0.0371575476116141,0.951612903225806,0.525034015187636,0.100703107280562,1.91693290734824e-06,0.0909090909090909
"No",0.787445674089341,0.291639023311479,0.692307692307692,0.271712155923294,0.0510319800408256,0,0.818181818181818
"No",0.595770419821677,0.865848423353106,0.609181141439206,0.294172645974579,0.150601043320481,0.12566560170394,0.636363636363636
"No",0.327613244320982,0.379040808096576,0.803970223325062,0.114821318510077,0.205035155364028,0.0729499467518637,0.181818181818182
"No",0.628298758904969,0.00998169034238735,0.898263027295285,0.503217778604738,0.0870945792696757,0,0.363636363636364
"No",0.865674985438416,0.108705055156624,0.834987593052109,0.441336884092521,0.0164436380131549,7.88072417465389e-06,0
"No",0.818719476679063,0.0299418188677282,0.988833746898263,0.285811305834332,0.232252211385802,0,0.0909090909090909
"No",0.78135221112057,0.246921831095848,0.884615384615385,0.340426323685037,0.152869131322295,4.37699680511182e-05,0.545454545454545
"No",0.424526188449303,0.16358524560308,0.900744416873449,0.297859078275634,0.555454751644364,1.89563365282215e-06,0.727272727272727
"No",0.844303060172947,0.0195755606722864,0.863523573200993,0.519917200637276,0.0789294624631436,8.2108626198083e-05,1
"No",0.645996684439267,0.440018797481528,0.861042183622829,0.371166750008722,0.0148559764118848,0,0.636363636363636
"No",0.805905282494735,0.0691709920387137,0.622828784119107,0.427349373771674,0.0156498072125198,9.89350372736954e-05,0.454545454545455
"No",0.617814418208701,0.0083556106254553,0.6712158808933,0.499296437999325,0.149466999319574,0,0.636363636363636
